All the King's Men,"Occasionally, the dialogue exudes intelligence, but it's delivered with a perpetual drabness and spiritlessness by a cast that seems genuinely bored in their involvement.",NEGATIVE
All the King's Men,"Penn... [fails] to give Stark enough charisma to convince as a vote-winning stalwart. Thus, the transformation of Stark hardly registers.",NEGATIVE
All the King's Men,There's a good movie in here somewhere but Zaillian's muddied storytelling and lack of focus hides it beyond recall.,NEGATIVE
All the King's Men,"All the King's Men is a dull movie, mainly due to the fact that it is full of boring characters which are poorly written by writer/director Steven Zaillian and led by an underwhelming Jude Law.",NEGATIVE
All the Pretty Horses,"What is on screen is impressive, even with the sense of something missing.",POSITIVE
All the Pretty Horses,"If Thornton had cut a few extra minutes' worth of pretty horses ... and left in a few more storytelling scenes, this attempt at a Western epic might have had more impact.",NEGATIVE
All the Pretty Horses,"Not a disaster as rumored to be, just a disappointing adaptation of a great novel. Thonrton fails to dramatize in visually or dramatically satisfying ways the hero's odyssey from innocence to experience, from childish game to acting with honor.",NEGATIVE
All the Pretty Horses,"I'm a fan of all involved, but this is a really tough watch.",NEGATIVE
All the Real Girls,"A poetic, powerful work.",POSITIVE
All the Real Girls,"All the Real Girls packs plenty of emotional punches; thanks to its cast, those punches feel as genuine as the ones we've all taken to the gut -- and the heart.",POSITIVE
All the Real Girls,"All Gordon Green can manage are...dreamy images, blunt-edged characters and dialogue, splattered like so-much Cheese Whiz over a shapeless mess of a pseudo-poetic narrative.",NEGATIVE
All the Real Girls,"The performances are convincing, and sufficiently nuanced to elevate the characters beyond mere clich.",NEGATIVE
Almost Christmas,"Almost Christmas isn't a brilliant film, though it's an entertaining and satisfying one.",POSITIVE
Almost Christmas,"When Talbert allows his cast to let loose and have fun, that affection reverberates from the screen. When he decides to dial it back and take things seriously is when we run into trouble.",NEGATIVE
Almost Christmas,You'll get through this movie and laugh a little but really going with the cast that's there you should be laughing way more.,NEGATIVE
Almost Christmas,"Warmly familiar and not without a notable degree of poignancy, it's disappointing to see glimpses of the strength this scenario and cast could have commanded if Talbert's script didn't circulate almost exclusively in obvious beats.",NEGATIVE
Almost Famous,A simple dialogue between William and Penny Lane easily sums up the film&#46; He asks her &#8220;Don it you have any regular friends&#63;&#8221; She responds &#8220;Famous people are just more interesting&#46;&#8221;,POSITIVE
Almost Famous,A densely detailed and nostalgic look at a turning point in rock 'n' roll history&#44; but still lacking an emotional core&#46;,NEGATIVE
Almost Famous,It was engaging&#44; well-written&#44; and almost existential with its love and appreciation for the ending era of post-Woodstock rock n' roll before the days of disco took over&#46; ,POSITIVE
Almost Famous,Cameron Crowe's magnum opus. (Paramount 4K HD blu-ray review).,POSITIVE
Along Came a Spider,"What makes this series of films, based on James Patterson's novels, more effective than other run-of-the-mill thrillers is Morgan Freeman.",POSITIVE
Along Came a Spider,Plotholes cripple the film.,NEGATIVE
Along Came a Spider,Morgan Freeman reprises his role from Kiss the Girls in this inferior psychological thriller,NEGATIVE
Along Came a Spider,"Blood, violence, murder good Freeman, dumb plot.",NEGATIVE
Alpha,The film takes on a plastic&#44; almost sterile feel&#44; and the rugged landscape is less of a character&#44; where it needs to be the center of the movie&#44; especially since Alpha is in serious need of some star power,NEGATIVE
Alpha,"Containing bits of Quest For Fire, The Revenant, Jeremiah Johnson, The Grey, 2001: A Space Odyssey, and maybe even a little bit of The Lion King, Alpha deftly mixes the survival, coming-of-age and shaggy dog genres to brilliant, mesmerizing effect.",POSITIVE
Alpha,"The grandeur and scope throughout, obvious computer animation notwithstanding, leaves the viewer with a sense of awe.",POSITIVE
Alpha,"A very standard story, but its unique setting, inspired and beautiful cinematography, and its boldness in not holding back from telling that story in a fresh and realistic way elevates it to a level above averageness.",POSITIVE
Amandla! A Revolution in Four-Part Harmony,"A film about power in its myriad forms, Amandla presents an unerring look at courage, love, and brotherhood amidst inconceivable tragedy.",POSITIVE
Amandla! A Revolution in Four-Part Harmony,"This is an expertly assembled film, catching us by the throat early on with the deeply resonant songs and anecdotes, and then tweaking our minds as well.",POSITIVE
Amandla! A Revolution in Four-Part Harmony,"Director Lee Hirsch expertly weaves in historical footage, photographs and recordings, but the most poignant moments are when the camera is focused on people singing.",POSITIVE
Amandla! A Revolution in Four-Part Harmony,"Like the songs themselves, ""Amandla!"" tells a terrible story in a most enthusiastic and upbeat way.",POSITIVE
Ambulance,"Just like Michael Bay, Ambulance had a fleeting premiere on the marquee, as fleeting as the impact it generates. [Full review in Spanish]",NEGATIVE
Ambulance,Everything he does is still about big explosions&#44; big guns&#44; big stakes&#44; big car chases&#44; big actors&#44; big cameras&#46; The only thing not big in this movie is the drones they use to fly around random places in Los Angeles&#46;,NEGATIVE
Ambulance,One of Michael Bay is better action thrillers in years&#33; Yahya &amp; Gyllenhaal sell me on their brotherly relationship &amp; every reaction decision they make from the start&#46; It is engaging&#44; entertaining &amp; action packed with a finish line which works in Bay is favor,POSITIVE
Ambulance,"High on the blam-blam-blam and low on the yak-yak-yak, this is the big-screen barrage of suddenly shattering windows, improbably airborne vehicles and impressively exploding objects you’ve been waiting for.",POSITIVE
America: Imagine the World Without Her,"A heinously inflammatory propaganda piece that gives the documentary form and even-minded conservatives bad names, ""America: Imagine the World Without Her"" boils down to 105 minutes of uneducated ignorance.",NEGATIVE
America: Imagine the World Without Her,"There's no doubt that D'Souza loves America, but he loves it much in the same way that we all do: According to a map of his own design.",NEGATIVE
America: Imagine the World Without Her,"""America"" would be simply annoying if it were just preaching to the choir; what makes it unendurable is the fact that D'Souza and Sullivan can't craft a sermon that would keep even the choir awake, interested, and entertained.",NEGATIVE
America: Imagine the World Without Her,Divisive D'Souza: Imagine an America without him!,NEGATIVE
American Gangster,Despite having a personal connection to the story in this film&#44; I also love this movie for the dialogue&#44; performances &#40;particularly Denzel's&#41; and the music&#46; ,POSITIVE
American Gangster,Very solid performances anchored by Denzel&#46; I think they could have trimmed 15-20 minutes of the Russell Crowe storyline and it would have been a near perfect film&#46; ,POSITIVE
American Gangster,Denzel Washington and Russell Crowe deliver unbeatable performances with keen character development and a detailed screenplay.,POSITIVE
American Gangster,American Gangster is a modestly flawed yet consistently entertaining crime drama.,POSITIVE
American Made,&quot;American Made&quot; is southern-fried Scorsese Lite&#44; a gumbo of decadent deviance masking over a sharp spice of potentially fatal risks&#46;,POSITIVE
American Made,"Regardless of its exciting story and sharp ending, the film contains almost no lasting consequence and feels more like an adventure than the story of a real-world scandal, rather troublingly so.",NEGATIVE
American Made,"There's more character work in any episode of Breaking Bad or Narcos than American Made's entire 115 minute running time but Cruise's movie does have a sense of humour about itself that makes for an amiable, if not memorable, watch.",POSITIVE
American Made,"Despite a strong Tom Cruise performance, the movie is as generic as its title.",NEGATIVE
American Pie 2,The filmmakers have essentially engineered the exact same formula as the first film (the lads are now a year into their college lives) except to rapidly diminishing effect.,NEGATIVE
American Pie 2,just doesn't have the story and character charm behind it that the original film did,NEGATIVE
American Pie 2,Better than #1 but still raunchy. Teens love it.,POSITIVE
American Pie 2,I'll keep coming back for the ride until it stops being fun. I just hope it doesn't go as far as AMERICAN PIE 9 - THE MIDLIFE CRISIS.,POSITIVE
American Psycho,I couldn't connect with this movie at all&#46; In a way&#44; the story kind of goes nowhere&#46; But at the same time&#44; Christian Bale goes for broke and you can't help but appreciate it&#46;,NEGATIVE
