Rating,Review
3,"To be fair this was never going to rival the parks of Florida, however there is a fair selection of rides including Space Mountain and Big Thunder Mountain. This is geared more towards the younger Disney fan. Parades are great and there are a good number of shows and opportunities to meet the main characters. Park is very clean though staff have not adopted that American style and focus on customer service, staff were good but not over the top out to make your day magical. Worth a visit if you have a spare day. "
5,"We visited Disneyland in early November. The weather was perfect and we were very impressed with the ease in locating the rides and getting from one point to the other. The queues moved quickly on a weekday, I imagine the larger crowds visit on the weekends and holidays. Would definitely recommend and revisit."
3,"Being Hong Kong I thought it was going to be soo much better than what it is. Only about 3 'big' rides in the whole park & I wouldn't consider them big in comparison to places like Thorpe Park or Alton Towers.Happy to say that I have been there, but wouldn't recommend a thrill seeker to go there."
5,Not to say it is a must visit location in HK. Not only kids but adults also enjoy to the fullest. Well maintained rides and houses lot of theme parks within it.    Its a small world    is a must watch show. Donot come back without watching the parade and fireworks
4,"I really enjoy it. Reminder to download their apps, check out all the busy rides first and get the fast pass"
5,"We had a wonderful time. Best time to visit is during the week. Arrive when it opens  you will get about two hours of no crowds. Don   t miss Small World at night  so beautiful, wait for the clock to strike every 15 minutes. Don   t worry about language barriers, most everyone speaks English and signs are all English. "
5,"If you have never been to a Disneyland before, seize your chance: this is the most memorable experience you can have in HK."
5,"It has been a dream for me to celebrate my birthday in a very HAPPY PLACE and YES!!! It did happen...thanks to my supportive kids and husband.Well, since I am a Mickey Mouse lover I couldn't contain my happiness when I first stepped out of that Train and felt that super cold welcoming breeze at HK Disneyland; ) Fun rides: We all really had fun with all the rides. I loved the Mystic Mano and Iron Man experienceFood: Oh I find it too expensive (downside).Weather: When you plan to visit in December, make sure to wear thick clothings because it was really cold a week ago.Price: Reasonable with all the fun rides and beautiful architecture.A MUST TRY HAPPY PLACE!!!"
5,"We enjoyed our first visit to Hong Kong Disneyland. Despite having the Hurricane just a few months earlier, they did a good job to present the park in as good as condition as possible. Its a nice compact park once you get there and the attractions are quite well done...no substitute for Anaheim though."
5,"So I have now been to 4 Disneyland parks, Anaheim, Orlando, Paris and Hong Kong. Anaheim will always be my favorite, but I really enjoyed this, especially the things that aren't at other parks such as Mystic Manor, Big Grizzly Mountain and Mickey and the Wondrous book.We were there from rope drop to close (11 hours) and did most things as there were no queues early on and only small wait times later."
